Price,Close,High,Low,Open,Volume
Ticker,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X
Datetime,,,,,
2025-03-18 22:00:00+00:00,1.0944511890411377,1.095170259475708,1.0943313837051392,1.0948106050491333,0
2025-03-18 23:00:00+00:00,1.0942115783691406,1.0946906805038452,1.0942115783691406,1.0946906805038452,0
2025-03-19 00:00:00+00:00,1.0938525199890137,1.0942115783691406,1.0934937000274658,1.0942115783691406,0
2025-03-19 01:00:00+00:00,1.0939722061157227,1.0939722061157227,1.0937328338623047,1.0937328338623047,0
2025-03-19 02:00:00+00:00,1.0944511890411377,1.0948106050491333,1.0938525199890137,1.0940918922424316,0
2025-03-19 03:00:00+00:00,1.0942115783691406,1.0946906805038452,1.0937328338623047,1.0944511890411377,0
2025-03-19 04:00:00+00:00,1.0933741331100464,1.0940918922424316,1.093135118484497,1.0940918922424316,0
2025-03-19 05:00:00+00:00,1.0934937000274658,1.0938525199890137,1.0933741331100464,1.0933741331100464,0
2025-03-19 06:00:00+00:00,1.0928961038589478,1.0934937000274658,1.0925379991531372,1.0934937000274658,0
2025-03-19 07:00:00+00:00,1.0894432067871094,1.0925379991531372,1.088020920753479,1.0924185514450073,0
2025-03-19 08:00:00+00:00,1.0909883975982666,1.0913456678390503,1.0900371074676514,1.0901559591293335,0
2025-03-19 09:00:00+00:00,1.0905125141143799,1.091226577758789,1.0899182558059692,1.0909883975982666,0
2025-03-19 10:00:00+00:00,1.090274691581726,1.0906314849853516,1.0894432067871094,1.0906314849853516,0
2025-03-19 11:00:00+00:00,1.0911074876785278,1.0913456678390503,1.089680790901184,1.090274691581726,0
2025-03-19 12:00:00+00:00,1.090274691581726,1.0920606851577759,1.090274691581726,1.091226577758789,0
2025-03-19 13:00:00+00:00,1.0897995233535767,1.0906314849853516,1.089680790901184,1.0903936624526978,0
2025-03-19 14:00:00+00:00,1.0887316465377808,1.090274691581726,1.0886130332946777,1.089680790901184,0
2025-03-19 15:00:00+00:00,1.088020920753479,1.0889687538146973,1.088020920753479,1.0888501405715942,0
2025-03-19 16:00:00+00:00,1.0888501405715942,1.0888501405715942,1.087902545928955,1.0882576704025269,0
2025-03-19 17:00:00+00:00,1.087311029434204,1.0888501405715942,1.0866022109985352,1.0888501405715942,0
2025-03-19 18:00:00+00:00,1.0911074876785278,1.0915838479995728,1.0884946584701538,1.0888501405715942,0
2025-03-19 19:00:00+00:00,1.0901559591293335,1.0915838479995728,1.0888501405715942,1.090869426727295,0
2025-03-19 20:00:00+00:00,1.0906314849853516,1.090869426727295,1.0899182558059692,1.0901559591293335,0
2025-03-19 21:00:00+00:00,1.0907504558563232,1.090869426727295,1.0903936624526978,1.0907504558563232,0
2025-03-19 22:00:00+00:00,1.0911074876785278,1.0915838479995728,1.0906314849853516,1.090869426727295,0
2025-03-19 23:00:00+00:00,1.0914647579193115,1.0914647579193115,1.090869426727295,1.0911074876785278,0
2025-03-20 00:00:00+00:00,1.0914647579193115,1.0918222665786743,1.090869426727295,1.0915838479995728,0
2025-03-20 01:00:00+00:00,1.090869426727295,1.0915838479995728,1.0907504558563232,1.0915838479995728,0
2025-03-20 02:00:00+00:00,1.091226577758789,1.0920606851577759,1.090869426727295,1.090869426727295,0
2025-03-20 03:00:00+00:00,1.0913456678390503,1.0917030572891235,1.0909883975982666,1.0911074876785278,0
2025-03-20 04:00:00+00:00,1.0906314849853516,1.0913456678390503,1.0903936624526978,1.091226577758789,0
2025-03-20 05:00:00+00:00,1.0899182558059692,1.0903936624526978,1.0894432067871094,1.0903936624526978,0
2025-03-20 06:00:00+00:00,1.089680790901184,1.0901559591293335,1.0893245935440063,1.0897995233535767,0
2025-03-20 07:00:00+00:00,1.0882576704025269,1.089680790901184,1.08695650100708,1.0894432067871094,0
2025-03-20 08:00:00+00:00,1.0868383646011353,1.0887316465377808,1.08672034740448,1.0882576704025269,0
2025-03-20 09:00:00+00:00,1.0854227542877197,1.087074637413025,1.084481120109558,1.0866022109985352,0
2025-03-20 10:00:00+00:00,1.0848339796066284,1.0856584310531616,1.0836584568023682,1.0853049755096436,0
2025-03-20 11:00:00+00:00,1.0853049755096436,1.0854227542877197,1.0843634605407715,1.0850694179534912,0
2025-03-20 12:00:00+00:00,1.0836584568023682,1.0856584310531616,1.0834236145019531,1.0853049755096436,0
2025-03-20 13:00:00+00:00,1.0828369855880737,1.0842459201812744,1.0820168256759644,1.0836584568023682,0
2025-03-20 14:00:00+00:00,1.0833063125610352,1.0840108394622803,1.082602620124817,1.0828369855880737,0
2025-03-20 15:00:00+00:00,1.0849517583847046,1.0851871967315674,1.0827198028564453,1.0830715894699097,0
2025-03-20 16:00:00+00:00,1.0850694179534912,1.0855406522750854,1.0845986604690552,1.0850694179534912,0
2025-03-20 17:00:00+00:00,1.0847163200378418,1.0854227542877197,1.0842459201812744,1.0853049755096436,0
2025-03-20 18:00:00+00:00,1.0851871967315674,1.0851871967315674,1.0845986604690552,1.0847163200378418,0
2025-03-20 19:00:00+00:00,1.0856584310531616,1.0856584310531616,1.0850694179534912,1.0851871967315674,0
2025-03-20 20:00:00+00:00,1.0855406522750854,1.0862481594085693,1.0855406522750854,1.0855406522750854,0
2025-03-20 21:00:00+00:00,1.085894227027893,1.0863661766052246,1.0851871967315674,1.0851871967315674,0
2025-03-20 22:00:00+00:00,1.0860122442245483,1.086130142211914,1.0856584310531616,1.085894227027893,0
2025-03-20 23:00:00+00:00,1.085894227027893,1.0862481594085693,1.0857763290405273,1.0860122442245483,0
2025-03-21 00:00:00+00:00,1.0856584310531616,1.086130142211914,1.0854227542877197,1.0860122442245483,0
2025-03-21 01:00:00+00:00,1.0855406522750854,1.085894227027893,1.0851871967315674,1.0855406522750854,0
2025-03-21 02:00:00+00:00,1.0847163200378418,1.0857763290405273,1.0845986604690552,1.0855406522750854,0
2025-03-21 03:00:00+00:00,1.0837758779525757,1.0849517583847046,1.0836584568023682,1.0847163200378418,0
2025-03-21 04:00:00+00:00,1.0833063125610352,1.0840108394622803,1.0830715894699097,1.0838934183120728,0
2025-03-21 05:00:00+00:00,1.0831888914108276,1.0833063125610352,1.0822510719299316,1.0831888914108276,0
2025-03-21 06:00:00+00:00,1.0836584568023682,1.0840108394622803,1.0828369855880737,1.0829542875289917,0
2025-03-21 07:00:00+00:00,1.0840108394622803,1.084481120109558,1.0830715894699097,1.0836584568023682,0
2025-03-21 08:00:00+00:00,1.0838934183120728,1.0848339796066284,1.0824854373931885,1.0842459201812744,0
2025-03-21 09:00:00+00:00,1.0828369855880737,1.0841283798217773,1.0828369855880737,1.0837758779525757,0
2025-03-21 10:00:00+00:00,1.0840108394622803,1.0841283798217773,1.0829542875289917,1.0829542875289917,0
2025-03-21 11:00:00+00:00,1.0854227542877197,1.0854227542877197,1.0838934183120728,1.0842459201812744,0
2025-03-21 12:00:00+00:00,1.0834236145019531,1.0862481594085693,1.0833063125610352,1.0853049755096436,0
2025-03-21 13:00:00+00:00,1.0834236145019531,1.0838934183120728,1.0828369855880737,1.0834236145019531,0
2025-03-21 14:00:00+00:00,1.0827198028564453,1.0837758779525757,1.0821340084075928,1.0835410356521606,0
2025-03-21 15:00:00+00:00,1.08119797706604,1.0831888914108276,1.0804970264434814,1.0829542875289917,0
2025-03-21 16:00:00+00:00,1.0821340084075928,1.0827198028564453,1.0808473825454712,1.080964207649231,0
2025-03-21 17:00:00+00:00,1.082602620124817,1.0827198028564453,1.080964207649231,1.0820168256759644,0
2025-03-21 18:00:00+00:00,1.08236825466156,1.0829542875289917,1.0817828178405762,1.0824854373931885,0
2025-03-21 19:00:00+00:00,1.0820168256759644,1.0828369855880737,1.0818997621536255,1.08236825466156,0
2025-03-21 20:00:00+00:00,1.0817828178405762,1.0820168256759644,1.0814317464828491,1.0818997621536255,0
2025-03-21 21:00:00+00:00,1.0821340084075928,1.0821340084075928,1.0821340084075928,1.0821340084075928,0
2025-03-24 00:00:00+00:00,1.0840108394622803,1.0842459201812744,1.0836584568023682,1.0837758779525757,0
2025-03-24 01:00:00+00:00,1.0829542875289917,1.0840108394622803,1.082602620124817,1.0840108394622803,0
2025-03-24 02:00:00+00:00,1.0827198028564453,1.0834236145019531,1.0827198028564453,1.0829542875289917,0
2025-03-24 03:00:00+00:00,1.08236825466156,1.0831888914108276,1.08236825466156,1.0828369855880737,0
2025-03-24 04:00:00+00:00,1.082602620124817,1.0827198028564453,1.0820168256759644,1.08236825466156,0
2025-03-24 05:00:00+00:00,1.0833063125610352,1.0833063125610352,1.0821340084075928,1.08236825466156,0
2025-03-24 06:00:00+00:00,1.0843634605407715,1.0847163200378418,1.0831888914108276,1.0831888914108276,0
2025-03-24 07:00:00+00:00,1.0841283798217773,1.0853049755096436,1.0836584568023682,1.0842459201812744,0
2025-03-24 08:00:00+00:00,1.0847163200378418,1.0860122442245483,1.0841283798217773,1.0843634605407715,0
2025-03-24 09:00:00+00:00,1.0843634605407715,1.0848339796066284,1.0831888914108276,1.0845986604690552,0
2025-03-24 10:00:00+00:00,1.0850694179534912,1.0856584310531616,1.0841283798217773,1.0841283798217773,0
2025-03-24 11:00:00+00:00,1.0837758779525757,1.0851871967315674,1.0835410356521606,1.0851871967315674,0
2025-03-24 12:00:00+00:00,1.0833063125610352,1.0837758779525757,1.082602620124817,1.0834236145019531,0
2025-03-24 13:00:00+00:00,1.07991361618042,1.0834236145019531,1.0796804428100586,1.0831888914108276,0
2025-03-24 14:00:00+00:00,1.0801469087600708,1.0822510719299316,1.0794472694396973,1.0794472694396973,0
2025-03-24 15:00:00+00:00,1.0797970294952393,1.0807305574417114,1.0794472694396973,1.080263614654541,0
2025-03-24 16:00:00+00:00,1.0796804428100586,1.0808473825454712,1.078515887260437,1.0797970294952393,0
2025-03-24 17:00:00+00:00,1.0789813995361328,1.07991361618042,1.0786322355270386,1.079563856124878,0
2025-03-24 18:00:00+00:00,1.0808473825454712,1.081548810005188,1.0787487030029297,1.0789813995361328,0
2025-03-24 19:00:00+00:00,1.0804970264434814,1.080964207649231,1.0801469087600708,1.0808473825454712,0
2025-03-24 20:00:00+00:00,1.0803803205490112,1.0808473825454712,1.080263614654541,1.0804970264434814,0
2025-03-24 21:00:00+00:00,1.080263614654541,1.0808473825454712,1.0800302028656006,1.080263614654541,0
2025-03-24 22:00:00+00:00,1.0804970264434814,1.0806137323379517,1.0797970294952393,1.0804970264434814,0
2025-03-24 23:00:00+00:00,1.0804970264434814,1.0806137323379517,1.0803803205490112,1.0806137323379517,0
2025-03-25 00:00:00+00:00,1.0803803205490112,1.0804970264434814,1.07991361618042,1.0804970264434814,0
2025-03-25 01:00:00+00:00,1.0804970264434814,1.0810810327529907,1.0803803205490112,1.0803803205490112,0
2025-03-25 02:00:00+00:00,1.07991361618042,1.0808473825454712,1.0797970294952393,1.0804970264434814,0
2025-03-25 03:00:00+00:00,1.0806137323379517,1.0806137323379517,1.07991361618042,1.07991361618042,0
2025-03-25 04:00:00+00:00,1.0807305574417114,1.08119797706604,1.0806137323379517,1.0807305574417114,0
2025-03-25 05:00:00+00:00,1.0806137323379517,1.080964207649231,1.0804970264434814,1.0806137323379517,0
2025-03-25 06:00:00+00:00,1.0796804428100586,1.0807305574417114,1.0794472694396973,1.0804970264434814,0
2025-03-25 07:00:00+00:00,1.079097867012024,1.0803803205490112,1.0788650512695312,1.0797970294952393,0
2025-03-25 08:00:00+00:00,1.0793308019638062,1.0794472694396973,1.0781670808792114,1.079097867012024,0
2025-03-25 09:00:00+00:00,1.0803803205490112,1.0806137323379517,1.079097867012024,1.0793308019638062,0
2025-03-25 10:00:00+00:00,1.08236825466156,1.082602620124817,1.0803803205490112,1.0803803205490112,0
2025-03-25 11:00:00+00:00,1.0820168256759644,1.0830715894699097,1.0814317464828491,1.0822510719299316,0
2025-03-25 12:00:00+00:00,1.0827198028564453,1.0833063125610352,1.0820168256759644,1.0821340084075928,0
2025-03-25 13:00:00+00:00,1.0818997621536255,1.0829542875289917,1.0816657543182373,1.0827198028564453,0
2025-03-25 14:00:00+00:00,1.0816657543182373,1.0822510719299316,1.0806137323379517,1.0822510719299316,0
2025-03-25 15:00:00+00:00,1.0804970264434814,1.0822510719299316,1.0801469087600708,1.081548810005188,0
2025-03-25 16:00:00+00:00,1.080964207649231,1.081548810005188,1.0806137323379517,1.0806137323379517,0
2025-03-25 17:00:00+00:00,1.08119797706604,1.0818997621536255,1.080964207649231,1.0810810327529907,0
2025-03-25 18:00:00+00:00,1.0801469087600708,1.08119797706604,1.0801469087600708,1.0810810327529907,0
2025-03-25 19:00:00+00:00,1.0797970294952393,1.0804970264434814,1.0794472694396973,1.0800302028656006,0
2025-03-25 20:00:00+00:00,1.079563856124878,1.0797970294952393,1.0793308019638062,1.0797970294952393,0
2025-03-25 21:00:00+00:00,1.0794472694396973,1.0797970294952393,1.0793308019638062,1.0794472694396973,0
