Price,Close,High,Low,Open,Volume
Ticker,^DJI,^DJI,^DJI,^DJI,^DJI
Datetime,,,,,
2025-03-28 14:30:00+00:00,41783.2890625,41868.828125,41698.73828125,41841.171875,66487489
2025-03-28 15:30:00+00:00,41651.73828125,42299.69921875,41651.73828125,41783.12890625,49318961
2025-03-28 16:30:00+00:00,41537.1796875,41703.1015625,41532.78125,41652.53125,48663632
2025-03-28 17:30:00+00:00,41579.328125,41638.5703125,41535.6484375,41536.98828125,48516039
2025-03-28 18:30:00+00:00,41572.48828125,41632.921875,41539.26953125,41579.1484375,50167186
2025-03-28 19:30:00+00:00,41578.87890625,41634.578125,41530.0,41572.5390625,61678222
2025-03-31 13:30:00+00:00,41409.96875,41501.16015625,41148.12890625,41382.51953125,0
2025-03-31 14:30:00+00:00,41636.16015625,41686.98046875,41410.05078125,41410.421875,78461997
2025-03-31 15:30:00+00:00,41726.44140625,41728.5,41574.78125,41636.76171875,55289418
2025-03-31 16:30:00+00:00,41669.48828125,41765.12890625,41600.359375,41726.2890625,44980295
2025-03-31 17:30:00+00:00,41872.328125,41897.421875,41606.78125,41670.08984375,46048907
2025-03-31 18:30:00+00:00,41943.171875,42053.3203125,41827.83984375,41872.4296875,63284564
2025-03-31 19:30:00+00:00,41998.37890625,42147.37890625,41924.87890625,41943.3984375,91132404
2025-04-01 13:30:00+00:00,41610.30859375,41879.75,41519.8984375,41879.75,0
2025-04-01 14:30:00+00:00,42047.01953125,42114.91015625,41596.16015625,41608.1015625,63973093
2025-04-01 15:30:00+00:00,42008.08984375,42140.66015625,42008.08984375,42042.62109375,51693703
2025-04-01 16:30:00+00:00,41891.21875,42040.5390625,41882.9609375,42008.05078125,41826666
2025-04-01 17:30:00+00:00,41736.8515625,41940.75,41718.1484375,41891.51171875,42020839
2025-04-01 18:30:00+00:00,41857.26953125,41884.01171875,41685.41015625,41736.30078125,46577281
2025-04-01 19:30:00+00:00,41988.51171875,42014.5,41838.96875,41857.01171875,61445659
2025-04-02 13:30:00+00:00,42006.48828125,42006.62109375,41629.69921875,41736.078125,0
2025-04-02 14:30:00+00:00,42151.46875,42173.23046875,41978.44140625,42008.37109375,51636456
2025-04-02 15:30:00+00:00,42145.16015625,42173.16015625,41986.25,42150.96875,52083628
2025-04-02 16:30:00+00:00,42297.16015625,42382.26953125,42102.87109375,42145.12890625,55111201
2025-04-02 17:30:00+00:00,41975.4296875,42296.75,41973.9609375,42296.75,47034758
2025-04-02 18:30:00+00:00,42132.23828125,42154.94140625,41963.41015625,41971.05859375,46702340
2025-04-02 19:30:00+00:00,42214.5,42299.0390625,42103.80859375,42132.76171875,55728300
2025-04-03 13:30:00+00:00,40737.6484375,41173.62109375,40631.12890625,40986.51953125,0
2025-04-03 14:30:00+00:00,40793.41015625,40851.80078125,40633.58984375,40736.5,147779791
2025-04-03 15:30:00+00:00,41111.23828125,41111.2890625,40771.3984375,40793.33984375,91878601
2025-04-03 16:30:00+00:00,40879.12890625,41140.19921875,40866.69140625,41111.19921875,68142353
2025-04-03 17:30:00+00:00,40792.390625,41002.109375,40754.921875,40879.96875,63462393
2025-04-03 18:30:00+00:00,40646.19140625,40868.01171875,40604.08984375,40792.6484375,94318239
2025-04-03 19:30:00+00:00,40546.05859375,40678.28125,40546.05859375,40645.46875,84424245
2025-04-04 13:30:00+00:00,39179.51953125,40097.8984375,39174.44140625,40097.8984375,0
2025-04-04 14:30:00+00:00,39150.9296875,39631.6015625,38816.26171875,39181.3984375,227416256
2025-04-04 15:30:00+00:00,38936.08984375,39271.9609375,38892.3515625,39145.390625,125450163
2025-04-04 16:30:00+00:00,38788.1796875,39068.83984375,38598.0703125,38935.23828125,104853233
2025-04-04 17:30:00+00:00,38596.19140625,39093.8984375,38580.7890625,38787.640625,105166163
2025-04-04 18:30:00+00:00,38672.3203125,38784.8984375,38354.98046875,38592.08984375,130024677
2025-04-04 19:30:00+00:00,38316.171875,38893.6015625,38264.87109375,38669.1796875,136913021
2025-04-07 13:30:00+00:00,37607.0,39207.01953125,36611.78125,37879.6484375,0
2025-04-07 14:30:00+00:00,37226.6484375,38304.94921875,37199.01171875,37569.4296875,203150320
2025-04-07 15:30:00+00:00,37661.53125,37932.12109375,37223.94140625,37223.94140625,110573871
2025-04-07 16:30:00+00:00,38032.78125,38045.12890625,37313.78125,37659.98828125,99972278
2025-04-07 17:30:00+00:00,37987.359375,38341.140625,37815.05859375,38031.2890625,118415269
2025-04-07 18:30:00+00:00,37705.28125,38183.21875,37682.73828125,37986.9296875,103983221
2025-04-07 19:30:00+00:00,37948.3203125,38098.51953125,37705.26171875,37705.26171875,103108305
2025-04-08 13:30:00+00:00,39354.08984375,39426.6015625,38827.1015625,38827.1015625,0
2025-04-08 14:30:00+00:00,38716.2109375,39406.328125,38678.94140625,39352.421875,124548373
2025-04-08 15:30:00+00:00,38763.359375,39012.640625,38626.8203125,38715.2109375,95228909
2025-04-08 16:30:00+00:00,38005.48046875,38800.44140625,38002.80859375,38765.421875,116407449
2025-04-08 17:30:00+00:00,37961.3203125,38425.03125,37950.5703125,38005.66015625,88623613
2025-04-08 18:30:00+00:00,37715.3984375,38320.5,37521.37890625,37962.19921875,121032192
2025-04-08 19:30:00+00:00,37663.1796875,37717.9609375,37103.859375,37717.9609375,125800437
2025-04-09 13:30:00+00:00,37719.28125,38003.16015625,37295.28125,37387.91015625,0
2025-04-09 14:30:00+00:00,37727.44140625,37844.0,37315.76953125,37718.12109375,115293880
2025-04-09 15:30:00+00:00,37784.19921875,37876.109375,37471.51953125,37729.578125,83455298
2025-04-09 16:30:00+00:00,39499.51953125,40136.7109375,37677.890625,37787.73828125,183723281
2025-04-09 17:30:00+00:00,40373.58984375,40441.12890625,39458.83984375,39500.23046875,251227727
2025-04-09 18:30:00+00:00,40408.53125,40502.78125,39764.26953125,40366.140625,187330951
2025-04-09 19:30:00+00:00,40578.01953125,40778.69921875,40305.75,40410.26171875,170903719
2025-04-10 13:30:00+00:00,39649.01171875,39996.9296875,39547.8203125,39996.9296875,0
2025-04-10 14:30:00+00:00,39396.91015625,39879.26953125,39394.96875,39633.859375,106915039
2025-04-10 15:30:00+00:00,38564.609375,39417.9296875,38427.69921875,39395.828125,133278341
2025-04-10 16:30:00+00:00,39078.671875,39418.23046875,38553.1015625,38565.71875,120341312
2025-04-10 17:30:00+00:00,39744.51171875,39760.5390625,39020.62109375,39078.87109375,109056512
2025-04-10 18:30:00+00:00,39382.671875,39824.66015625,39382.671875,39745.328125,103500993
2025-04-10 19:30:00+00:00,39592.05859375,39662.69140625,39095.51953125,39380.359375,111285866
2025-04-11 13:30:00+00:00,39289.7890625,39815.421875,39255.2109375,39493.421875,0
2025-04-11 14:30:00+00:00,39390.96875,39731.109375,39265.0,39288.7109375,93628506
2025-04-11 15:30:00+00:00,39742.33984375,39798.859375,39353.9296875,39390.5390625,71816966
2025-04-11 16:30:00+00:00,39901.96875,40109.51171875,39741.12890625,39741.12890625,77686336
2025-04-11 17:30:00+00:00,40160.16015625,40404.26953125,39865.7890625,39902.69921875,77413962
2025-04-11 18:30:00+00:00,40262.05078125,40313.53125,40069.890625,40157.76171875,62573547
2025-04-11 19:30:00+00:00,40201.80078125,40314.55859375,40185.73046875,40259.8203125,87127166
2025-04-14 13:30:00+00:00,40626.25,40724.3984375,40455.3984375,40546.1484375,0
2025-04-14 14:30:00+00:00,40439.53125,40778.2890625,40431.859375,40627.19921875,80055599
2025-04-14 15:30:00+00:00,40290.78125,40536.078125,40159.01953125,40439.671875,85617067
2025-04-14 16:30:00+00:00,40430.25,40521.359375,40263.4296875,40290.8515625,59345370
2025-04-14 17:30:00+00:00,40616.12109375,40620.578125,40380.1484375,40429.421875,49747584
2025-04-14 18:30:00+00:00,40679.91015625,40757.7890625,40598.33984375,40615.87890625,54696534
2025-04-14 19:30:00+00:00,40527.859375,40732.4609375,40495.140625,40680.62109375,66520074
2025-04-15 13:30:00+00:00,40562.8515625,40791.1796875,40458.23828125,40527.8203125,0
2025-04-15 14:30:00+00:00,40571.0,40686.01953125,40524.140625,40563.46875,65007250
2025-04-15 15:30:00+00:00,40626.7890625,40681.48828125,40535.08984375,40570.1484375,61160622
2025-04-15 16:30:00+00:00,40447.91015625,40658.44140625,40422.3984375,40626.76171875,46159809
2025-04-15 17:30:00+00:00,40395.98828125,40528.87890625,40364.12890625,40447.66015625,48407782
2025-04-15 18:30:00+00:00,40426.75,40499.58984375,40383.94140625,40397.05859375,50108044
2025-04-15 19:30:00+00:00,40373.640625,40453.23046875,40346.94140625,40427.01171875,54715209
2025-04-16 13:30:00+00:00,40169.80078125,40287.109375,40020.0390625,40179.48828125,162085262
2025-04-16 14:30:00+00:00,40400.73046875,40416.80078125,40136.890625,40170.1015625,81965591
2025-04-16 15:30:00+00:00,40162.3203125,40402.55859375,40131.8984375,40400.671875,58611468
2025-04-16 16:30:00+00:00,40141.640625,40189.2890625,40070.55859375,40162.109375,51981660
2025-04-16 17:30:00+00:00,39795.37109375,40143.16015625,39636.078125,40142.0703125,90042555
2025-04-16 18:30:00+00:00,39419.16015625,39800.28125,39394.75,39795.1015625,90032334
2025-04-16 19:30:00+00:00,39672.55078125,39703.83984375,39419.6796875,39419.6796875,101229248
2025-04-17 13:30:00+00:00,39046.3984375,39745.578125,39040.1484375,39745.578125,0
2025-04-17 14:30:00+00:00,39148.51953125,39262.5703125,38950.30859375,39047.94140625,92813899
2025-04-17 15:30:00+00:00,39328.8984375,39348.6015625,39127.26953125,39148.44140625,71498939
2025-04-17 16:30:00+00:00,39227.078125,39427.62890625,39216.80859375,39328.921875,56434161
2025-04-17 17:30:00+00:00,39369.08984375,39451.69140625,39228.3984375,39228.3984375,61932530
2025-04-17 18:30:00+00:00,39206.0,39429.609375,39147.171875,39369.28125,63367835
2025-04-17 19:30:00+00:00,39150.44140625,39284.87890625,39098.7109375,39205.390625,64650891
