,Close
2025-04-21 14:37:42.196881,41496617776672.72
2025-04-21 15:37:42.196881,41437253194541.21
2025-04-21 16:37:42.196881,41637899332926.76
2025-04-21 17:37:42.196881,41637899332926.76
2025-04-21 18:37:42.196881,42895080007089.17
2025-04-21 19:37:42.196881,43300810176710.51
2025-04-21 20:37:42.196881,43281894828726.03
2025-04-21 21:37:42.196881,43171099392100.62
2025-04-21 22:37:42.196881,42954444589220.67
2025-04-21 23:37:42.196881,42954444589220.67
2025-04-22 00:37:42.196881,42895080007089.17
2025-04-22 01:37:42.196881,42584131596644.09
2025-04-22 02:37:42.196881,42584131596644.09
2025-04-22 03:37:42.196881,42584131596644.09
2025-04-22 04:37:42.196881,42584131596644.09
2025-04-22 05:37:42.196881,42584131596644.09
2025-04-22 06:37:42.196881,42584131596644.09
2025-04-22 07:37:42.196881,42584131596644.09
2025-04-22 08:37:42.196881,42584131596644.09
2025-04-22 09:37:42.196881,42628996434386.53
2025-04-22 10:37:42.196881,41391945567478.99
2025-04-22 11:37:42.196881,41539327320511.02
2025-04-22 12:37:42.196881,41598691902642.52
2025-04-22 13:37:42.196881,41451310149610.49
2025-04-22 14:37:42.196881,41496617776672.72
2025-04-22 15:37:42.196881,41437253194541.21
2025-04-22 16:37:42.196881,41637899332926.76
2025-04-22 17:37:42.196881,41637899332926.76
2025-04-22 18:37:42.196881,42895080007089.17
2025-04-22 19:37:42.196881,43300810176710.51
2025-04-22 20:37:42.196881,43281894828726.03
2025-04-22 21:37:42.196881,43171099392100.62
2025-04-22 22:37:42.196881,42954444589220.67
2025-04-22 23:37:42.196881,42954444589220.67
2025-04-23 00:37:42.196881,42895080007089.17
2025-04-23 01:37:42.196881,42584131596644.09
2025-04-23 02:37:42.196881,42584131596644.09
2025-04-23 03:37:42.196881,42584131596644.09
2025-04-23 04:37:42.196881,42584131596644.09
2025-04-23 05:37:42.196881,42584131596644.09
2025-04-23 06:37:42.196881,42584131596644.09
2025-04-23 07:37:42.196881,42584131596644.09
2025-04-23 08:37:42.196881,42584131596644.09
2025-04-23 09:37:42.196881,42628996434386.53
2025-04-23 10:37:42.196881,41391945567478.99
2025-04-23 11:37:42.196881,41539327320511.02
2025-04-23 12:37:42.196881,41598691902642.52
2025-04-23 13:37:42.196881,41451310149610.49
2025-04-23 14:37:42.196881,41496617776672.72
2025-04-23 15:37:42.196881,41437253194541.21
2025-04-23 16:37:42.196881,41637899332926.76
2025-04-23 17:37:42.196881,41637899332926.76
2025-04-23 18:37:42.196881,42895080007089.17
2025-04-23 19:37:42.196881,43300810176710.51
2025-04-23 20:37:42.196881,43281894828726.03
2025-04-23 21:37:42.196881,43171099392100.62
2025-04-23 22:37:42.196881,42954444589220.67
2025-04-23 23:37:42.196881,42954444589220.67
2025-04-24 00:37:42.196881,42895080007089.17
2025-04-24 01:37:42.196881,42584131596644.09
2025-04-24 02:37:42.196881,42584131596644.09
2025-04-24 03:37:42.196881,42584131596644.09
2025-04-24 04:37:42.196881,42584131596644.09
2025-04-24 05:37:42.196881,42584131596644.09
2025-04-24 06:37:42.196881,42584131596644.09
2025-04-24 07:37:42.196881,42584131596644.09
2025-04-24 08:37:42.196881,42584131596644.09
2025-04-24 09:37:42.196881,42628996434386.53
2025-04-24 10:37:42.196881,41391945567478.99
2025-04-24 11:37:42.196881,41539327320511.02
2025-04-24 12:37:42.196881,41598691902642.52
2025-04-24 13:37:42.196881,41451310149610.49
2025-04-24 14:37:42.196881,41496617776672.72
2025-04-24 15:37:42.196881,41437253194541.21
2025-04-24 16:37:42.196881,41637899332926.76
2025-04-24 17:37:42.196881,41637899332926.76
2025-04-24 18:37:42.196881,42895080007089.17
2025-04-24 19:37:42.196881,43300810176710.51
2025-04-24 20:37:42.196881,43281894828726.03
2025-04-24 21:37:42.196881,43171099392100.62
2025-04-24 22:37:42.196881,42954444589220.67
2025-04-24 23:37:42.196881,42954444589220.67
2025-04-25 00:37:42.196881,42895080007089.17
2025-04-25 01:37:42.196881,42584131596644.09
2025-04-25 02:37:42.196881,42584131596644.09
2025-04-25 03:37:42.196881,42584131596644.09
2025-04-25 04:37:42.196881,42584131596644.09
2025-04-25 05:37:42.196881,42584131596644.09
2025-04-25 06:37:42.196881,42584131596644.09
2025-04-25 07:37:42.196881,42584131596644.09
2025-04-25 08:37:42.196881,42584131596644.09
2025-04-25 09:37:42.196881,42628996434386.53
2025-04-25 10:37:42.196881,41391945567478.99
2025-04-25 11:37:42.196881,41539327320511.02
2025-04-25 12:37:42.196881,41598691902642.52
2025-04-25 13:37:42.196881,41451310149610.49
2025-04-25 14:37:42.196881,41496617776672.72
2025-04-25 15:37:42.196881,41437253194541.21
2025-04-25 16:37:42.196881,41637899332926.76
2025-04-25 17:37:42.196881,41637899332926.76
2025-04-25 18:37:42.196881,42895080007089.17
2025-04-25 19:37:42.196881,43300810176710.51
2025-04-25 20:37:42.196881,43281894828726.03
2025-04-25 21:37:42.196881,43171099392100.62
2025-04-25 22:37:42.196881,42954444589220.67
2025-04-25 23:37:42.196881,42954444589220.67
2025-04-26 00:37:42.196881,42895080007089.17
2025-04-26 01:37:42.196881,42626026693391.555
2025-04-26 02:37:42.196881,42626026693391.555
2025-04-26 03:37:42.196881,42626026693391.555
2025-04-26 04:37:42.196881,42626026693391.555
2025-04-26 05:37:42.196881,42626026693391.555
2025-04-26 06:37:42.196881,42626026693391.555
2025-04-26 07:37:42.196881,42626026693391.555
2025-04-26 08:37:42.196881,42626026693391.555
2025-04-26 09:37:42.196881,42670891531133.99
2025-04-26 10:37:42.196881,41433840664226.45
2025-04-26 11:37:42.196881,41581222417258.484
2025-04-26 12:37:42.196881,41640586999389.99
2025-04-26 13:37:42.196881,41493205246357.96
2025-04-26 14:37:42.196881,41538512873420.18
2025-04-26 15:37:42.196881,41479148291288.67
2025-04-26 16:37:42.196881,41679794429674.22
2025-04-26 17:37:42.196881,41679794429674.22
